"docid"	"author"	"realname"	"pseudonym"	"gender"	"nationality"	"authordate"	"inferreddate"	"firstpub"	"latestcomp"	"allcopiesofwork"	"copiesin25yrs"	"enumcron"	"imprint"	"genres"	"subjects"	"shorttitle"	"category"	"hathiadvent"
"uc2.ark+=13960=t5h98zs4s"	"Curwood, James Oliver"			"m"	"us"	"1878-1927."	1920	1920	1920	3	3		"New York;Grosset and Dunlap;c1920"	"Fiction|Photoplay editions"		"Back to God's country, and other stories"	"shortfiction"	"contemporary"
"wu.89058111618"	"Tytler, Sarah"	"Keddie, Henrietta"		"f"	"uk"	"1827-1914."	1883	1883	1883	1	1		"New York;Putman;1883"	"NotFiction"	"1755-1793|Marie Antoinette|Queen, consort of Louis XVI, King of France"	"Marie Antoinette;"	"longfiction"	"contemporary"
"njp.32101067634244"	"Hannay, James"			"m"	"uk"	"1827-1873."	1855	1855	1855	3	3	"v.2"	"London;Hurst;1855."	"NotFiction"		"Eustace Conyers; a novel"	"longfiction"	"contemporary"
"mdp.39015010370453"	"Deighton, Len"			"m"	"uk"	"1929-"	1965	1964	1964	1	1		"New York|Putnam|1965, c1964"	"Fiction"	"1945-1990|Fiction|History"	"Funeral in Berlin, a novel"	"longfiction"	"contemporary"
"nyp.33433075818801"	"Du Boisgobey, Fortuné"	"Abraham-Dubois, Fortuné Hippolyte Auguste "	"Du Boisgobey, Fortuné "	"m"	"fr"	"1821-1891."	1876	1875	1876	1	1		"Philadelphia;Claxton, Remsen & Haffelfinger;1876."	"Fiction"	"French fiction"	"The golden tress"	"longfiction"	"contemporary"
"uc1.b3339459"	"James, G. P. R. (George Payne Rainsford)"			"m"	"uk"	"1799-1860."	1844	1835	1844	1	1	"v. 1"	"London;Smith, Elder, and Co.;1844-49."	"Fiction"		"The Gipsy"	"longfiction"	"contemporary"
"mdp.39015005354504"	"Cable, George Washington"			"m"	"us"	"1844-1925."	1889	1889	1889	4	3		"New York;C. Scribner's sons;1889."	"Fiction|NotFiction"	"Civil War, 1861-1865|Fiction|Fiction|History|History"	"Strange true stories of Louisiana"	"shortfiction"	"contemporary"
"inu.30000000957484"	"Achebe, Chinelo"			"f"	"ni"		1988	1988	1988	1	1		"Ibadan|Heinemann Educational Books (Nigeria)|1988."	"Fiction"		"The last laugh and other stories"	"shortfiction"	"contemporary"
"nyp.33433076023427"	"Hodges, Sydney"			"m"	"uk"	"1829-1900."	1876	1876	1876	1	1		"Philadelphia;J.B. Lippincott & co.;1876."	"Fiction"	"American fiction"	"A new Godiva"	"longfiction"	"contemporary"
"nyp.33433074938121"	"Lytton, Rosina Bulwer Lytton, Baroness"			"f"	"uk"	"1802-1882."	1839	1839	1839	6	6	"v. 1"	"New York;Harper & Bros.;1839."	"Fiction"	"Fiction|Lytton, Edward Bulwer Lytton|1803-1873|Baron"	"Cheveley : or, The man of honour"	"longfiction"	"contemporary"
"nyp.33433076069917"	"Lathrop, William Addison"			"m"	"us"	"1864-1925."	1919	1919	1919	1	1		"New York;A.L. Burt Company;c1919"	"NotFiction"		"Love time in Picardy"	"longfiction"	"contemporary"
"wu.89089202519"	"Prydz, Alvilde"			"m"	"no"	"1848-1922."	1920	1906	1920	1	1		"S.l.|s.n.|192-]."	"NotFiction"		"The children at Hœro Gaard "	"longfiction"	"contemporary"
"mdp.39015018889785"	"Francis, Dick"			"m"	"uk"	"1920-2010."	1990	1990	1990	1	1		"London|Michael Joseph|1990."	"Fiction"		"Longshot"	"longfiction"	"contemporary"
"mdp.39015000540891"	"Pacey, Desmond"			"m"	"ca"	"1917-1975."	1958	1958	1958	1	1		"Toronto|Ryerson Press|1958"	"Fiction"		"The picnic, and other stories"	"shortfiction"	"contemporary"
"wu.89015458359"				"u"			1923	1923	1923	1	1	11	"New York|Current Literature Co.|1923."	"Fiction"	"French fiction|English fiction|Translations into English"	"The French immortals"	"longfiction"	"contemporary"
"nyp.33433076038847"	"Sinclair, B. M"	"Sinclair, Bertha Muzzy"		"f"	"us"	"1874-1940."	1918	1918	1918	1	1		"Boston;Little, Brown, and company;1918."	"Fiction"		"Skyrider"	"longfiction"	"contemporary"
"nyp.33433082548128"	"Hancock, H. Irving (Harrie Irving)"			"m"	"us"	"1868-1922."	1911	1911	1911	1	1		"Philadelphia;Henry Altemus Company;1911"	"NotFiction"		"Dick Prescott's second year at West Point; or, Findng the glory of the soldier's life"	"juvenile"	"contemporary"
"mdp.39015078574327"	"Wyss, Johann David"			"m"	"swi"	"1743-1818."	1818	1812	1818	37	2	"v.2"	"London;Printed for M.J. Godwin and co., at the Juvenile library;1818."	"Juvenile audience|Publishers' advertisements|NotFiction|Novel|Presentation inscriptions (Provenance)|Fiction|Juvenile literature|NotBiographical|Imaginary voyages|UnknownGenre"	"Shipwreck survival|Adventure and adventurers|Voyages, Imaginary|Islands|Fiction|Families|Juvenile literature|Shipwrecks in literature|Castaways|Shipwrecks|Survival|Juvenile fiction|Shipwreck survival in literature|Robinson family"	"The Swiss family Robinson: or, Adventures of a father and mother and four sons in a desert island: being a practical illustration of the first principles of machanics, natural philosophy, natural history, and all those branches of science which most immediately apply to the business of life. Translated from the German of M. Wiss [1]"	"juvenile"	"contemporary"
"uc1.32106005158453"				"u"			1974	1974	1974	1	1		"s. l.|R. Nelson|1974."	"NotFiction"	"Quiché Indians|Religion"	"Popol vuh"	"notfiction"	"contemporary"
"nyp.33433075769749"	"Porter, Jane"			"f"	"uk"	"1776-1850."	1817	1803	1817	2	2	"v. 1-2"	"New York;S. Marks;1817."	"Fiction"	"1764-1795|Fiction|Augustus"	"Thaddeus of Warsaw. Four volumes in two"	"longfiction"	"contemporary"
"nyp.33433075909923"	"Borrow, George Henry"			"u"		"1803-1881."	1862	1862	1862	16	5	"v. 3"	"London;John Murray;1862."	"Novel|Bibliographies|NotFiction"	"Borrow, George Henry|Description and travel|Authors, English|Travel|1803-1881|Wales|Biography|19th century"	"Wild Wales : its people, language, and scenery"	"notfiction"	"contemporary"
"uc1.$b769368"	"Sheridan, Leo W"			"u"			1938	1938	1938	1	1		"New York|Stackpole Sons|1938."	"NotFiction"	"Criminals|(Robert Greene)|Hauptmann, Bruno Richard|Executions and executioners|1899-1936|1874-1939|Elliott, Robert G"	"I killed for the law : the career of Robert Elliott and other executioners"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t7kp88t2z"	"Brooke, Laurence"			"m"			1879	1879	1879	3	3	"v.3"	"London;S. Tinsley;1879."		"823B7912Q"	"The queen of two worlds"	"longfiction"	"contemporary"
"mdp.39015030743572"	"Henley, Gail"			"u"			1978	1978	1978	1	1		"Boston|Little, Brown|c1978."	"Fiction"		"Where the cherries end up"	"longfiction"	"contemporary"
"njp.32101067645901"				"u"			1811	1811	1811	1	1		"S.l.;Printed for Henry Colburn;1811."	"Fiction"		"The decision, a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t6155666f"	"Meeke, Mary"	"Meeke, Elizabeth"		"f"	"uk"	"1761-1826."	1823	1818	1818	4	4	"v.3"	"London;printed for A.K.Newman and Co.;1823."			"What shall be, shall be"	"longfiction"	"contemporary"
"mdp.39015031453189"	"Scott, Walter, Sir"			"m"	"uk"	"1771-1832."	1829	1824	1829	1	1	"v.35"	"Edinburgh;R. Cadell;1829-33."	"Fiction"		"Redgauntlet"	"longfiction"	"contemporary"
"uc1.b3549806"				"u"	"uk"		1802	1802	1802	1	1		"London;T. Hurst;ca. 1802"	"NotFiction"		"Monkish mysteries; or, The miraculous escape: containing the history and the villanies of the monk Bertrand; the detection of his impious frauds, and subsequent repentance and retribution"	"longfiction"	"contemporary"
"inu.30000007259918"	"Smith, Wilbur A"			"m"	"sa"	"1933-"	1971	1971	1971	1	1		"London|Heinemann|1971"	"Fiction"		"The diamond hunters"	"longfiction"	"contemporary"
"njp.32101063579229"				"u"			1821	1821	1821	2	2	"vol.2"	"London;Baldwin;1821."	"NotFiction"		"The Priest"	"longfiction"	"contemporary"
"uc2.ark+=13960=t5m904803"	"Churchill, Winston, Sir"			"u"		"1871-1947."	1901	1901	1901	12	7		"New York;The Macmillan company;London;Macmillan & co., ltd.;1901."	"Bibliographies|Fiction|NotFiction"	"United States|Civil War, 1861-1865|Fiction|Fiction|History|History"	"The crisis"	"notfiction"	"contemporary"
"inu.30000115708384"	"Auld, Robin"			"m"	"sa"	"1959-"	2006	2006	2006	1	1		"Cape Town|New Voices Pub.|2006."	"Poetry"		"Kelp"	"poetry"	"contemporary"
"uc2.ark+=13960=t6154hp62"	"Grossmith, Weedon"			"m"	"uk"	"1854-1919."	1913	1913	1913	2	2		"New York;John Lane company;London;John Lane; [etc., etc.;1913."		"Great Britain|Theater|IsBiographical|England|Actors"	"From studio to stage;"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t9474s15t"	"Godwin, William"			"m"	"uk"	"1756-1836."	1816	1816	1816	2	2	"v.3"	"London;Printed for W. Simpkin and R. Marshal;1816."			"Things as they are; or, the adventures of Caleb Williams"	"longfiction"	"contemporary"
"nyp.33433082170618"	"Argyle, Anna"			"f"			1866	1866	1866	1	1		"New York;The Amer. News Co.;1866."	"Fiction"	"American fiction"	"The Cecilias; or, The force of circumstances"	"longfiction"	"contemporary"
"hvd.32044090309790"	"Coleridge, Sara Coleridge"	"Coleridge, Sara"		"f"	"uk"	"1802-1852."	1839	1837	1839	2	2	"v.2"	"New York;S. Colman;1839."	"Fiction"		"Phantasmion: prince of Palmland"	"longfiction"	"contemporary"
"uva.x030377639"	"Goethe, Johann Wolfgang von"			"m"	"de"	"1749-1832."	1840	1795	1832	45	12	"v.1"	"Philadelphia;Lea and Blanchard;1840."	"NotFiction|Bibliographies|Fiction|UnknownGenre"	"Fiction|German"	"Wilhelm Meister's apprenticeship and travels"	"longfiction"	"reprint"
"uc1.b3550106"	"Dunsany, Edward John Moreton Drax Plunkett, Baron"			"m"	"ir"	"1878-1957."	1916	1916	1916	2	2		"London;E. Mathews;1916."	"NotFiction"		"Tales of wonder"	"shortfiction"	"contemporary"
"uc1.b3462838"	"Robinson, Spider"			"m"	"ca"	"1948-"	1979	1979	1979	1	1		"New York|Dial Press/James Wade|c1979."	"Fiction"	"Science fiction"	"Stardance"	"longfiction"	"contemporary"
"nyp.33433067303838"	"Colman, George"			"m"	"uk"	"1762-1836."	1817	1817	1817	2	2	"v. 2"	"London;Baldwin, Cradock, and Joy;1817."	"Fiction"	"English fiction"	"The history of Elsmere and Rosa; an episode"	"longfiction"	"contemporary"
"mdp.39015078790006"	"Martin, Andrew"			"m"	"uk"	"1962-"	2009	2009	2009	1	1		"London|Faber|2009."	"Novel|Detective and mystery stories"	"Stringer, Jim (Fictitious character)|Great Britain|Fiction|Railroad police|History|Edward VII, 1901-1910"	"The last train to Scarborough"	"longfiction"	"contemporary"
"mdp.39015071190998"	"Gilman, Chandler Robbins"			"m"	"us"	"1802-1865."	1836	1836	1836	4	4	"v.1"	"New-York;G. Dearborn;1836."	"UnknownGenre|NotFiction"	"Indians of North America|Great Lakes (North America)|Legends|Folklore|Great Lakes"	"Life on the Lakes: being tales and sketches collected during a trip to the pictured rocks of lake Superior"	"shortfiction"	"contemporary"
"nnc1.1002185504"	"Dunn, Byron A. (Byron Archibald)"			"m"	"us"	"1842-1926."	1903	1903	1903	1	1		"Chicago;A. C. McClurg & co.;1903."	"NotFiction"		"Raiding with Morgan"	"longfiction"	"contemporary"
"uc1.$b358655"	"Lytton, Edward Bulwer Lytton, Baron"			"m"	"uk"	"1803-1873."	1852	1832	1852	1	1	"v. 6"	"London;New York;G. Routledge;1852?"	"NotFiction"		"Eugene Aram"	"longfiction"	"contemporary"
"uc1.b112594"	"Lyall, Edna"	"Bayly, Ada Ellen"		"f"	"uk"	"1857-1903."	1897	1897	1897	3	3		"New York;Longmans, Green and Co.;1897."			"Wayfaring men;"	"longfiction"	"contemporary"
"uc1.b3239725"	"Ball, Thomas"			"u"		"1819-1911."	1891	1891	1891	1	1		"Boston;Roberts brothers;1891."	"NotFiction"		"My threescore years and ten"	"notfiction"	"contemporary"
"uc1.$b242586"	"Evans, Caradoc"			"m"	"uk"	"1878-1945."	1930	1930	1930	1	1		"New York|W. W. Norton & company inc.|c1930"	"NotFiction"		"Nothing to pay"	"longfiction"	"contemporary"
"mdp.39015003344325"				"u"			1975	1975	1975	1	1		"New York|Garland Pub.|1975."	"Fiction"		"Fatal friendship"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t6h13d823"	"Godwin, William"			"m"	"uk"	"1756-1836."	1816	1816	1816	2	2	"v.2"	"London;Printed for W. Simpkin and R. Marshal;1816."			"Things as they are;"	"longfiction"	"contemporary"
"uva.x001085974"	"Molesworth, Mrs"	"Molesworth, Mary Louisa"		"f"	"uk"	"1839-1921."	1896	1896	1896	3	3		"New York;Macmillan;1896."	"NotFiction"		"The Oriel window"	"longfiction"	"contemporary"
"uc1.b3467584"	"Stern, Richard Martin"			"m"	"us"	"1915-2001."	1965	1965	1965	1	1		"New York|Scribner|1965"	"Fiction"		"I hide, we seek"	"longfiction"	"contemporary"
"njp.32101068167160"	"Dallas, Robert Charles"			"m"	"uk"	"1754-1824."	1801	1801	1801	4	4	"vol.4"	"London;Printed by A. Strahan for T. N. Longman and O. Rees;1801."	"Fiction"		"Percival : or, Nature vindicted : a novel"	"longfiction"	"contemporary"
"inu.32000009191745"	"Bates, H. E. (Herbert Ernest)"			"m"	"uk"	"1905-1974."	1947	1939	1947	5	4		"London|The Reprint Society|1947."	"Bibliographies|Fiction|NotFiction"		"My Uncle Silas"	"shortfiction"	"contemporary"
"uc1.b299821"	"Churchill, Winston, Sir"			"m"	"uk"	"1871-1947."	1900	1900	1900	1	1		"New York [etc.;Longmans, Green;1900."			"Savrola;"	"longfiction"	"contemporary"
"mdp.39015009345805"	"of Emesa. Heliodorus"			"u"			1895	1895	1895	5	4		"London;D. Nutt;1895."	"Fiction|NotFiction"	"Princesses|Fiction"	"An Æthiopian history written in Greek by Heliodorus"	"notfiction"	"contemporary"
"hvd.hn5dnc"	"Abbott, Jacob"			"m"	"us"	"1803-1879."	1838	1838	1838	1	1		"Boston;T.H. Carter, agent;1838."	"NotFiction"	"Readers"	"Rollo at play, or, Safe amusements"	"juvenile"	"contemporary"
"mdp.49015000893496"	"Baker, Nina Brown"			"u"		"1888-"	1952	1952	1952	1	1		"New York|Grosset & Dunlap|1952"	"Fiction"	"1809-1865|Fiction|Lincoln, Abraham"	"The story of Abraham Lincoln;"	"notfiction"	"contemporary"
"pst.000016395053"	"Asimov, Isaac"			"m"	"us"	"1920-1992."	1989	1989	1989	1	1		"New York|Doubleday|1989."	"NotFiction"		"Nemesis"	"longfiction"	"contemporary"
"uc1.b4102275"	"Holley, Marietta"			"f"	"us"	"1836-1926."	1895	1895	1895	3	3		"New York;Funk & Wagnalls;c1895."	"NotFiction"		"Samantha in Europe"	"longfiction"	"contemporary"
"nyp.33433075755250"	"Walker, George"			"m"		"1772-1847."	1801	1800	1801	1	1	"v. 1-3"	"New York;Printed for the booksellers;1801."	"Fiction"	"English fiction"	"The three Spaniards, a romance"	"longfiction"	"contemporary"
"mdp.39015053746841"	"Weldon, Fay"			"f"	"uk"	"1931-"	2001	2000	2000	1	1		"London|Flamingo|2001, c2000."	"Novel"	"London|England|Fiction|Upper class"	"The Bulgari connection"	"longfiction"	"contemporary"
"njp.32101067303071"	"Trebor"			"u"	"us"		1879	1879	1879	1	1		"Philadelphia;Porter & Coates;1879."	"Fiction"		"As it may happen : a story of American life and character"	"longfiction"	"contemporary"
"uc2.ark+=13960=t96689652"	"Tarkington, Booth"			"m"	"us"	"1869-1946."	1920	1900	1920	1	1		"New York;Scribner;1920."			"Monsieur Beaucaire ; The beautiful lady ; His own people"	"longfiction"	"contemporary"
"mdp.39015063020096"	"Gorky, Maksim"	"Peshkov, Alexei Maximovich"		"m"	"ru"	"1868-1936."	1905	1905	1905	1	1		"London;Maclaren & co.;1905"	"UnknownGenre"		"Heartache & The old woman Izergil"	"longfiction"	"contemporary"
"wu.89098877244"	"Austin, Jane G. (Jane Goodwin)"			"f"	"uk"	"1831-1894."	1883	1883	1883	5	5		"Boston;J.R. Osgood;1883."	"NotFiction"	"Description and travel"	"Nantucket scraps: being the experiences of an off-islander, in season and out of season, among a passing people"	"shortfiction"	"contemporary"
"uiuo.ark+=13960=t4rj4zg0m"	"Le Fanu, Joseph Sheridan"			"m"	"ir"	"1814-1873."	1865	1865	1865	3	3	"v.1"	"Leipzig;B. Tauchnitz;1865."	"Fiction"	"823L519G1865"	"Guy Deverell"	"longfiction"	"contemporary"
"mdp.39015018985666"	"Stevenson, Sylvia"			"f"			1986	1986	1986	1	1		"Tallahassee, Fla.|Naiad Press|c1986."	"NotFiction"		"Surplus : a novel"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t1vd7br13"	"Lytton, Edward Bulwer Lytton, Baron"			"m"	"uk"	"1803-1873."	1837	1837	1837	19	10	"v.2"	"London;Saunders and Otley;1837."	"Fiction|NotFiction"		"Ernest Maltravers"	"longfiction"	"contemporary"
"loc.ark+=13960=t5z60t13r"				"u"			1850	1850	1850	1	1		"Philadelphia;Printed for the publishers;1850."		"Pennsylvania|Riots|Philadelphia|Chester, Charles Anderson|d. 1849. [from old catalog]"	"Life and adventures of Charles Anderson Chester"	"notfiction"	"contemporary"
"uc1.32106005476566"	"Brusendorff, Ove"			"u"			1963	1963	1963	1	1	"v.5"	"New York|L. Stuart|1963-67."	"NotFiction"	"Sex|Sex customs"	"A history of eroticism"	"notfiction"	"contemporary"
"nyp.33433074869425"	"Ireland, W. H. (William Henry)"			"m"	"uk"	"1777-1835."	1805	1805	1805	1	1		"London;C. Chapple;1805."	"Fiction"	"Queen of Scots|Fiction|1542-1587|Mary"	"Effusions of love from Chatelar to Mary, queen of Scotland"	"notfiction"	"contemporary"
"nyp.33433074927611"				"f"	"uk"		1820	1794	1820	2	2	"v. 47, part 3 (Mysteries of Udolpho)"	"London;s.n.;1820."	"NotFiction"	"English literature"	"Mysteries of Udolpho"	"longfiction"	"reprint"
"uc2.ark+=13960=t3nv9gf05"	"Kingsley, Henry"			"m"	"uk"	"1830-1876."	1859	1859	1859	15	4	"v.2"	"Cambridge;Macmillan;1859."	"Bibliographies|Fiction|NotFiction"	"1857-1926|Shorter, Clement King|Australian fiction"	"The recollections of Geoffry Hamlyn"	"longfiction"	"contemporary"
"uc2.ark+=13960=t44q80641"	"Tourgée, Albion Winegar"			"m"	"us"	"1838-1905."	1896	1896	1896	2	2		"Cincinnati;Curts & Jennings;1896."			"The mortgage on the hip-roof house"	"longfiction"	"contemporary"
"uc2.ark+=13960=t1hh6cn83"	"J?_kai, M?_r"	"Jokai, Maurus"		"m"	"hun"	"1825-1904."	1908	1879	1902	1	1		"Chicago;Saalfield;1908, c1902."			"Told by the death's head"	"longfiction"	"reprint"
"mdp.39015066824247"	"Feaver, Jane"			"f"	"uk"	"1964-"	2007	2007	2007	1	1		"London|Harvill Secker|2007."	"Fiction"	"Family relationships|Teenage girls|Fiction|Children of divorced parents"	"According to Ruth"	"longfiction"	"contemporary"
"mdp.39015006637592"	"Berry, Wendell"			"m"	"uk"	"1934-"	1983	1967	1983	1	1		"San Francisco|North Point Press|1983."	"Fiction"		"A place on Earth : a novel"	"longfiction"	"contemporary"
"uc1.$b243670"	"Morrison, John"			"m"	"au"	"1904-1998."	1947	1947	1947	1	1		"Kensington, Victoria, Australia|1947"	"Fiction"		"Sailors belong ships;"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t6c25js1v"	"Tautphoeus, Jemima Montgomery"			"f"	"ir"	"1807-1893."	1853	1853	1853	4	4	"v.2"	"London;R. Bentley;1853."		"English fiction"	"Cyrilla"	"longfiction"	"contemporary"
"nyp.33433076082514"	"Melmoth, Sydney"			"u"			1805	1805	1805	1	1		"Huddersfield;Printed by Brook and Lancashire for S. Crosby and Co.;1805."	"NotFiction"		"Beauties of English prose"	"notfiction"	"contemporary"
"uiuo.ark+=13960=t3pv7527f"	"Tabor, Eliza"			"f"			1868	1868	1868	4	4	"v.1"	"London;Hurst and Blackett;1868."	"Fiction"	"English fiction"	"Jeanie's quiet life"	"longfiction"	"contemporary"
"mdp.39015059168735"	"Ghosh, Amitav"			"m"	"in"	"1956-"	2004	2004	2004	1	1		"London|HarperCollins|2004."	"Fiction"	"Fiction"	"The hungry tide"	"longfiction"	"contemporary"
"hvd.hn2he3"	"Kendall, Edward Augustus"			"m"	"uk"	"1776?-1842."	1800	1800	1800	1	1		"London;Printed for E. Newbery, the corner of St. Paul's Church-yard, by G. Woodfall, Paternoster-Row;1800."	"Juvenile audience|Fiction"	"Conduct of life|Children's stories|Juvenile literature"	"The stories of Senex, or, Little histories of little people"	"juvenile"	"contemporary"
"mdp.39015014653201"	"Wieland, Christoph Martin"			"m"	"de"	"1733-1813."	1804	1804	1804	3	3	"v.1"	"London;J. Bell;1804."	"UnknownGenre"		"Confessions in Elysium, or, The adventures of a Platonic philosopher; taken from the German of C. M. Wieland;"	"longfiction"	"contemporary"
"uc2.ark+=13960=t6736pt8t"	"Thurtell, John"			"u"			1824	1824	1824	1	1		"London;Kight & Lacey;1824."		"Weare, William|d. 1823"	"Pierce Egan's account of the trial of John Thurtell and Joseph Hunt"	"notfiction"	"contemporary"
"nyp.33433075751754"	"Southworth, Emma Dorothy Eliza Nevitte"			"f"	"us"	"1819-1899."	1872	1872	1872	2	2		"Philadelphia;T.B. Peterson & Brothers;c1872"	"Fiction"	"Baden, Frances Henshaw|d. 1911"	"The artist's love"	"longfiction"	"contemporary"
"uc2.ark+=13960=t5gb1z098"	"Langdon, Mary"			"f"	"us"	"1824-1908."	1858	1858	1858	1	1		"Boston;Phillips, Sampson & Company;1858."			"Agnes"	"longfiction"	"contemporary"
"uva.x001687872"	"Holmes, Mary Jane"			"f"	"us"	"1825-1907."	1854	1854	1854	1	1		"New York;D. Appleton & co.;1854."	"NotFiction"		"Tempest and sunshine; or, Life in Kentucky"	"longfiction"	"contemporary"
"nyp.33433075904973"	"Reade, Charles"			"m"	"uk"	"1814-1884."	1871	1853	1871	6	2		"Boston;J.R. Osgood & Company;1871."	"Bibliographies|Fiction|Novel|NotFiction"	"Woffington, Margaret|Fiction|d. 1760"	"Peg Woffington, Christie Johnstone, and other stories"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t88g98r2v"	"Smythies, Harriet Maria Gordon"			"f"	"uk"		1861	1861	1861	3	3	"v.1"	"London;Hurst and Blackett;1861."			"The Daily Governess"	"longfiction"	"contemporary"
"njp.32101067628865"	"Barrett, Eaton Stannard"			"m"	"ir"	"1786-1820."	1817	1817	1817	6	6	"v.2"	"London;Printed for the author;1817."	"Fiction"		"Six weeks at Long's"	"longfiction"	"contemporary"
"njp.32101065713933"	"McDuff, J. R"			"m"	"uk"	"1818-1895."	1854	1854	1854	1	1		"New York;R. Carter & Bros.;1854."	"Fiction"		"The woodcutter of Lebanon, and The exiles of Lucerna"	"longfiction"	"contemporary"
"mdp.39015059376197"				"u"	"uk"		1830	1830	1830	1	1	"v.29"	"London;Printed for Colburn and Bentley;1830?"	"Fiction"	"English fiction"	"The Incognito"	"longfiction"	"contemporary"
"uc1.b4104577"	"Slosson, Annie (Trumbull), Mrs"	"Slosson, Annie Trumbull"		"f"	"us"	"1838-1926."	1891	1890	1891	1	1		"New York;Harper;c1890."	"Fiction"		"Seven dreamers"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t7gq7gw2c"	"James, G. P. R. (George Payne Rainsford)"			"m"	"uk"	"1801?-1860."	1841	1841	1841	4	4	"v.3"	"London;Longman, Brown, Green & Longmans;1841."	"NotFiction"	"Jacquerie, 1358|Fiction"	"The jacquerie;"	"longfiction"	"contemporary"
"uc2.ark+=13960=t0tq61j48"	"Thanet, Octave"	"French, Alice"		"f"	"us"	"1850-1934."	1891	1889	1891	2	2		"New York;D. Appleton and company;1891."			"We all"	"longfiction"	"contemporary"
"mdp.39015082701189"	"Penney, Bridget"			"f"	"uk"	"1964-"	2008	2008	2008	1	1		"London|Book Works|c2008."	"Fiction"	"Penney, Bridget|England|Artists' books"	"Index"	"longfiction"	"contemporary"
"mdp.39076002656721"	"Lippincott, Joseph Wharton"			"m"	"us"	"1887-1976."	1924	1924	1924	1	1		"Philadelphia|Penn Pub. Co.|c1924."	"NotFiction"	"Farm life|Opossums|Juvenile literature"	"Persimmon Jim : the 'possum"	"longfiction"	"contemporary"
"uc1.$b106026"	"Timms, Edward Vivian"			"m"	"au"	"1895-1960."	1947	1934	1947	1	1		"Sydney|Angus and Robertson|1947."	"NotFiction"		"Conflict"	"longfiction"	"contemporary"
"uc1.32106006147778"	"Pirandello, Luigi"			"m"	"it"	"1867-1936."	1928	1913	1928	3	3	"v.1"	"New York|E. P. Dutton & company|c1928"	"NotFiction"	"Fiction"	"The old and the young (I vecchi e i giovani)"	"longfiction"	"contemporary"
"mdp.39015060617720"	"Almond, Steve"			"m"	"us"	"1966-"	2005	2005	2005	1	1		"Chapel Hill, N.C.|Algonquin Books of Chapel Hill|2005."	"Short stories"	"Fiction|Social life and customs"	"The evil B.B. Chow and other stories"	"shortfiction"	"contemporary"
"nyp.33433082486014"	"Botsford, Charles A. (Charles Alexander)"			"m"	"us"	"b. 1871."	1919	1919	1919	2	2		"Philadelphia;The Penn Publishing Company;1919."	"Fiction"		"Fighting with the U. S. Army"	"longfiction"	"contemporary"
"uiuo.ark+=13960=t3611jj8v"	"Lyster, Annette"			"f"	"ir"	"1831-1908."	1877	1877	1877	3	3	"v.1"	"London;S. Tinsley;1877."			"Riding out the gale"	"longfiction"	"contemporary"
"nyp.33433069250474"	"Morgan, John Minter"			"m"	"uk"	"1782-1854."	1839	1839	1839	1	1		"London;Printed for Longman, Orme, Brown, Green, & Longmans;1839."	"Fiction"	"Utopias|Education"	"Revolt of the bees"	"longfiction"	"contemporary"
"loc.ark+=13960=t5k941c2c"	"Clark, George Edward"			"m"			1867	1867	1867	3	3		"Boston;Adams & company;1867"		"Adventure and adventurers|Seafaring life"	"Seven years fo a sailor's life"	"longfiction"	"contemporary"
"uc1.32106012556582"	"Özdamar, Emine Sevgi"	"Özdamar, Emine Sevgi"		"f"	"tu"	"1946-"	2000	1992	2000	1	1		"London|Middlesex University Press|2000"	"NotFiction"	"Turkey|Fiction|Women"	"Life is a Caravanserai : Has Two Doors I Went in One I Came out the Other "	"longfiction"	"contemporary"
"nyp.33433076046840"	"White, Eliza Orne"			"f"	"us"	"1856-1947."	1914	1914	1914	1	1		"Boston;New York;Houghton Mifflin Company;1914;(Cambridge;The Riverside Press)"	"Fiction"		"The first step : a novel"	"longfiction"	"contemporary"
"uc2.ark+=13960=t11n8096w"	"Pemberton, Max, Sir"			"m"	"uk"	"1863-1950."	1906	1906	1906	1	1		"New York;Authors and Newspapers Assoc;1906."			"The Lady Evelyn"	"longfiction"	"contemporary"
"mdp.39015016757166"	"Brown, R. Shepard"			"m"	"us"		1960	1960	1960	1	1		"New York|Crown Publishers|1960"	"Bibliographies|NotFiction"	"Stringfellow, Frank|Civil War, 1861-1865|Campaigns|1840-1913|Scouts and scouting|History"	"Stringfellow of the Fourth"	"longfiction"	"contemporary"
"uc2.ark+=13960=t5cc0zr38"	"Coolidge, Susan"	"Woolsey, Sarah Chauncey"		"f"	"us"	"1835-1905."	1894	1894	1894	3	3		"Boston;Roberts brothers;1894."	"NotFiction|Juvenile audience"		"Not quite eighteen"	"longfiction"	"contemporary"
"uc1.b4376771"	"Yaşar, Kemal"	"Kemal, Yaşar "		"m"	"tu"	"1923-2015."	1987	1978	1987	1	1		"London|Collins Harvill|1987."	"Fiction"		"The birds have also gone"	"shortfiction"	"contemporary"
