docid	author	realname	pseudonym	gender	nationality	authordate	inferreddate	firstpub	latestcomp	allcopiesofwork	copiesin25yrs	enumcron	imprint	genres	subjects	shorttitle	category	hathiadvent
mdp.49015001400168	Sommerfelt, Aimée	Sommerfelt, Aimée		f	no	1892-1975.	1972	1950	1963	1.0	1.0		s.l.|Scholastic Book Services|1972, c1963			Miriam	longfiction	contemporary
uc1.$b236200	De la Roche, Mazo			f	ca	1879-1961.	1952	1952	1952	1.0	1.0		Boston|Little, Brown|1952			A boy in the house, and other stories	shortfiction	contemporary
uc1.$b322954	Batchelor, Paula			f			1954	1954	1954	1.0	1.0		London|Methuen|1954			Bed majestical	longfiction	contemporary
mdp.39015031325965	Hutchins, Maude			f	us	1899-1991.	1952	1952	1952	2.0	2.0		New York|1952			Love is a pie. : Stories and plays	shortfiction	contemporary
mdp.39076002560766	Goudge, Elizabeth	Goudge, Elizabeth de Beauchamp		f	uk	1900-1984.	1951	1951	1951	1.0	1.0		New York|Coward-McCann|c1951.		Perseverance (Ethics)|Fantasy fiction|Juvenile fiction|Animals, Mythical	The Valley of Song	longfiction	contemporary
uc1.$b63289	Bertin, Célia	Bertin, Célia		f	fr	1920-2014.	1955	1953	1955	2.0	2.0		New York|McGraw-Hill|c1955.			The last innocence	longfiction	contemporary
mdp.39015071202348	Schoolland, Marian M			f		1902-	1954	1954	1954	1.0	1.0		Grand Rapids, Mich.|W.B. Eerdmans Publishing Co.|1954.		1811-1876|Dutch Americans|Van Raalte, Albertus C|Michigan|(Albertus Christiaan)|Holland	A land I will show thee, a novel	longfiction	contemporary
mdp.39015000545643	Pettavel, John Paul			m		1924-	1951	1951	1951	1.0	1.0		Aldington|Kent|Hand and Flower Press|1951.			The good Samaritan, a novel	longfiction	contemporary
uc1.$b103842	Bourne, Peter	Jefferies, Graham Montague	Bourne, Peter	m	uk	1900-1982	1952	1952	1952	1.0	1.0		New York|Putnam|1952			The golden road	longfiction	contemporary
mdp.39015051324393	Bates, H. E. (Herbert Ernest)	Bates, Herbert Ernest	Flying Officer X	m	uk	1905-1974.	1952	1952	1952	2.0	2.0		London|J.Cape|1952			The stories of Flying Officer 'X'	shortfiction	contemporary
uc1.$b286513	Timms, Edward Vivian			m	au	1895-1960.	1965	1950	1960	1.0	1.0		Sydney|Angus and Robertson|1965			The beckoning shore	longfiction	contemporary
uc1.b3687202	Brinig, Myron			m	us	1897-1991.	1951	1951	1951	2.0	2.0		New York|Rinehart|1951			The sadness in Lexington Avenue	longfiction	contemporary
uc1.$b787142	Mathew, David			m	uk	1902-1975.	1953	1953	1953	1.0	1.0		London|Collins|1953.			The Prince of Wales's feathers	longfiction	contemporary
mdp.39015030700747	Kuehnelt-Leddihn, Erik von			m	au	1909-1999.	1952	1952	1952	2.0	2.0		Aldington, Kent|Forty-Five Press & Hand and Flower Press|1952			Black banners	longfiction	contemporary
uc1.$b245304	Landon, Christopher			m			1954	1954	1954	1.0	1.0		London|Heinemann|1954		World War, 1939-1945	A flag in the city	longfiction	contemporary
mdp.39015037837096	Willingham, Calder			m	us	1922-1995.	1951	1951	1951	1.0	1.0		New York|Vanguard Press|c1951.			Reach to the stars	longfiction	contemporary
mdp.39015016450325	Bryher	Ellerman, Annie Winifred	Bryher	m	uk	1894-1983.	1952	1952	1952	1.0	1.0		New York|Pantheon Books|1952].			The fourteenth of October, a novel	longfiction	contemporary
mdp.39015016452453	Brown, Lloyd L. (Lloyd Louis)			m	us	1913-2003.	1951	1951	1951	1.0	1.0		New York|Masses & Mainstream|1951.			Iron City, a novel	longfiction	contemporary
mdp.39015002288721	Asimov, Isaac			m	us	1920-1992.	1951	1951	1951	1.0	1.0		Garden City, N. Y.|Doubleday|1951			The stars, like dust	longfiction	contemporary
mdp.39015014137262	Lipsky, Eleazar			m	us	1911-1993	1950	1950	1950	1.0	1.0		Garden City, N.Y.|Doubleday|1950			The people against O'Hara	longfiction	contemporary
uc1.$b787098	Marshall, Bruce			m	uk	1899-1987.	1953	1953	1953	1.0	1.0		London|Constable|1953			The fair bride, a novel	longfiction	contemporary
umn.31951002081816x	Payne, Robert			m	uk	1911-1983.	1951	1951	1951	1.0	1.0		London|W. Heinemann|1951			The lovers	longfiction	contemporary
mdp.39015029573493	Higgins, Charles J			m		1871-	1954	1954	1954	1.0	1.0		Boston|Meador Pub. Co.|1954		Crusades	The maid of Keràk	longfiction	contemporary
uc1.$b105875	Wetzel, Donald			m	us		1952	1952	1952	2.0	2.0		New York|Crown Publishers|1952			The age of light	longfiction	contemporary
uc1.$b162834	Berto, Giuseppe			m	it	1914-1978	1950	1950	1950	1.0	1.0		Norfolk, Conn.|New Directions|1950			The works of God, and other stories;	shortfiction	contemporary
uc1.$b105956	Waten, Judah L			m	au	1911-1985.	1954	1954	1954	2.0	2.0		Melbourne|Australasian Book Society|1954.			The unbending	longfiction	contemporary
mdp.49015001330217	Stone, Irving			m	us	1903-1989.	1957	1954	1957	1.0	1.0		New York|Oxford Book Co.|c1957		1809-1865|Lincoln, Mary Todd|1818-1882|Lincoln, Abraham	Love is eternal	longfiction	contemporary
osu.32435017977026	Lewis, Beth	Lipkin, Beth | Lipkin, Perry A. 	Lewis, Beth | Lewis, Perry A	u	us		1951	1951	1951	1.0	1.0		New York|Merlin Press|c1951.			A journey into heaven	longfiction	contemporary
pst.000021382758				u			1954	1954	1954	1.0	1.0	win. v.16	New York|Reader's Digest Association|1954.		Condensed books	Reader's digest condensed books : winter 1954 selections, vol. 16	shortfiction	contemporary
mdp.39015016414438	Martin, Sylvia Pass			f	uk	1913-	1957	1957	1957	1.0	1.0		New York|Harper|c1957		Tussaud, Marie|1761-1850	I, Madame Tussaud	longfiction	contemporary
mdp.39015005665032	Compton-Burnett, I. (Ivy)			f	uk	1884-1969.	1955	1955	1955	3.0	3.0		London|V. Gollancz|1955.			Mother and son	longfiction	contemporary
inu.32000003474824	Howard, Elizabeth Jane			f	uk	1923-2014	1959	1959	1959	4.0	3.0		London|J. Cape|1959.			The sea change	longfiction	contemporary
uc1.b3861627	Brackett, Leigh			f	us	1915-1978.	1974	1955	1974	1.0	1.0		New York|Ballantine Books|1974, c1955		Science fiction, American	The long tomorrow	longfiction	contemporary
mdp.39015002742560	Rooke, Daphne			f	sa	1914-2009.	1957	1957	1957	2.0	2.0		Boston|Houghton Mifflin Co.|1957			Wizards' country	longfiction	contemporary
mdp.39076002365786	Bialk, Elisa			f	us	1912-1990.	1959	1959	1959	1.0	1.0		Cleveland|World Pub. co.|c1959.		Description and travel|Tour guides (Persons)|Man-woman relationships|Juvenile fiction	Passport summer	longfiction	contemporary
mdp.39015014138930	Hutchins, Maude			f	us	1899-1991.	1959	1959	1959	1.0	1.0		Denver|A. Swallow|1959			Victorine	longfiction	contemporary
uc1.b4393863	Lin, Hazel			f		1913-	1958	1958	1958	1.0	1.0		New York|Pageant Press|c1958.			The moon vow	longfiction	contemporary
mdp.39015016867254	Thériault, Yves			m	ca	1915-1983	1963	1958	1963	1.0	1.0		Toronto|Ryerson Press|c1963.			Agaguk	longfiction	contemporary
mdp.39015016450176	Bruce, Charles			m	ca	1906-1971.	1959	1959	1959	1.0	1.0		Toronto|Macmillan|1959.			The township of time : a chronicle	longfiction	contemporary
uc1.$b101980	Hiscock, Robin			m		1929-	1958	1956	1958	1.0	1.0		New York|Knopf|1958.			The last run south	longfiction	contemporary
uc1.$b105597	Selby, John			m	us	b. 1897.	1958	1958	1958	1.0	1.0		New York|Putnam|1958		History|San Jose, California	The days dividing	longfiction	contemporary
mdp.39015024757794	Fetalvero, Benn M			m	ph	1926-	1955	1955	1955	1.0	1.0		Manila?|the author|1955.		Philippine fiction (English)	The harvest of thorns	longfiction	contemporary
mdp.39015053616655	Morrison, Theodore			m		1901-	1957	1957	1957	2.0	2.0		New York|Viking Press|1957.			To make a world	longfiction	contemporary
pst.000027630617	Ambler, Eric		Reed, Eliot	m	uk	1909-1998.	1959	1959	1959	3.0	3.0		New York|Knopf|1967, [c1959].			Passage of arms	longfiction	contemporary
mdp.39015014138690	Humphreys, Emyr			m	uk	1919-	1956	1955	1955	2.0	1.0		New York|McGraw-Hill|1956, c1955	Novel	Wales|Family farms|Brothers and sisters	A man's estate	longfiction	contemporary
inu.39000005830067				u			1957	1957	1957	1.0	1.0	v.1	Peking|Foreign Languages Press|1957-		Social life and customs|Tales|Folklore|China	Folk tales from China; 1st series	shortfiction	contemporary
pst.000005752546	Stewart, Elizabeth Grey			f	us	1914-	1961	1961	1961	1.0	1.0		New York|Putnam|1961].			Young man of the year : a novel	longfiction	contemporary
pst.000045753022	Bristow, Gwen			f	us	1903-1980.	1962	1962	1962	1.0	1.0		New York|Crowell|1962].			Plantation trilogy : Deep summer, The handsome road [and] This side of glory	longfiction	contemporary
mdp.39015042099278	Head, Ann			f	us	b. 1915- 	1961	1961	1961	1.0	1.0		Garden City, N.Y.|Doubleday|1961.			Always in August	longfiction	contemporary
uc1.$b242644	Manning, Rosemary			f	uk	1911-1988	1960	1960	1960	1.0	1.0		London|J. Cape|1960.			Look, stranger	longfiction	contemporary
mdp.39015050558405	Junker, Karin Stensland			f	swe	c. 1916-2008	1964	1964	1964	2.0	2.0		New York|Abingdon Press|1964.		Children with mental disabilities|Personal narratives	The child in the glass ball	longfiction	contemporary
mdp.39015010757964	Scoggin, Margaret Clara			f	us	1905-1968	1960	1960	1960	1.0	1.0		New York|Knopf|1960.		Adventure and adventurers|Escapes	Escapes and rescues	shortfiction	contemporary
uc1.b3835558	Godden, Jon	Godden, Winsome Ruth Key	Godden, Jon	f	uk	1906-1984.	1961	1960	1960	3.0	3.0		New York|Knopf|1961, [c1960			A winter's tale	longfiction	contemporary
pst.000063969283	Evernden, Margery			f			1963	1963	1963	1.0	1.0		New York|H. Z. Walck|1963].			Simon's way	longfiction	contemporary
mdp.39015048890522	Rohan, Criena	Cash, Dierdre	Rohan, Criena	f	au	1924-1963	1984	1963	1963	1.0	1.0		Ringwood, Vic., Australia|New York|Penguin|1984, c1963.			Down by the dockside	longfiction	contemporary
uc1.32106014453283	MacInnes, Helen			f	uk	1907-1985.	1961	1961	1961	1.0	1.0		New York|Harcourt, Brace & World|c1961		World War, 1939-1945	Assignment, suspense : a three novel omnibus	longfiction	contemporary
mdp.39015029146803	Thirkell, Angela			f	au	1890-1961.	1961	1961	1961	1.0	1.0		London|H. Hamilton|1961			Three score and ten	longfiction	contemporary
umn.31951002038955e	Rider, Anne			f		1924-	1963	1963	1963	1.0	1.0		London|Bodley Head|1963			The learners	longfiction	contemporary
mdp.39015003676734	Frame, Janet			f	nz	1924-2004.	1964	1963	1964	1.0	1.0		New York|G. Braziller|1964			Scented gardens for the blind, a novel	longfiction	contemporary
mdp.39015006565108	Hunter, Mollie			f		1922-	1968	1964	1964	1.0	1.0		New York|Avon|1968, c1964			The kelpie's pearls	longfiction	contemporary
uc1.b4954595		Länsberg, Olle		m	sw	1922-1998.	1969	1964	1969	1.0	1.0		New York|Random House|1969, c1968			Dear John	longfiction	contemporary
uc1.32106019128773	Fleming, Ian			m	uk	1908-1964.	1961	1961	1961	1.0	1.0		New York|Viking Press|1961		Great Britain|Intelligence service|Bond, James (Fictitious character)	Thunderball	longfiction	contemporary
mdp.39015000576945	Heym, Stefan			m	de	1913-2001.	1963	1963	1963	1.0	1.0		London|Cassell|1963			Shadows and lights, eight short stories	shortfiction	contemporary
uc1.b4358712	Rubin, Michael			m			1961	1961	1961	1.0	1.0		New York|Harper|1961			A trip into town	longfiction	contemporary
uc1.$b106327	Meagher, Joseph William			m	us	b. 1917	1960	1960	1960	1.0	1.0		Boston|Little, Brown|1960			Tippy Locklin, a novel	longfiction	contemporary
mdp.39015014860459	Mulvihill, William			m	us	1923-2004.	1960	1960	1960	2.0	2.0		New York|Putnam|1960			The sands of Kalahari, a novel	longfiction	contemporary
mdp.39015030705837	Mason, F. van Wyck (Francis van Wyck)	Mason, Francis van Wyck		m	us	1901-1978.	1962	1962	1962	1.0	1.0		Garden City, N.Y.|Doubleday|1962.			Trouble in Burma	longfiction	contemporary
uc1.$b115288	José, F. Sionil (Francisco Sionil)			m	fi	1924-	1962	1960	1960	1.0	1.0		Manila|A.D. Benipayo|1962, c1960			The pretenders & eight short stories	shortfiction	contemporary
uc1.$b111291	Levis, Ken			m	au		1961	1961	1961	1.0	1.0		Sydney|Angus and Robertson|1961		Australian fiction	Caught from time; a selection of Australian prose	shortfiction	contemporary
uc1.32106010377890	Soyinka, Wole			m	ni	b. 1934	1965	1964	1965	3.0	3.0		New York|Africana Pub. Corp.|1972, c1965			The interpreters	longfiction	contemporary
mdp.39015010370453	Deighton, Len			m	uk	1929-	1965	1964	1964	1.0	1.0		New York|Putnam|1965, c1964		1945-1990|History	Funeral in Berlin, a novel	longfiction	contemporary
mdp.39015016757166	Brown, R. Shepard			m	us		1960	1960	1960	1.0	1.0		New York|Crown Publishers|1960	Bibliographies	Stringfellow, Frank|Civil War, 1861-1865|Campaigns|1840-1913|Scouts and scouting|History	Stringfellow of the Fourth	longfiction	contemporary
mdp.39015008247424	Boulle, Pierre			m	fr	1912-1994.	1963	1963	1963	1.0	1.0		New York|Vanguard Press|1963.			Planet of the apes	longfiction	contemporary
uc1.$b252040	Taaffe, Michael			m			1963	1963	1963	1.0	1.0		London|Putnam|1963			The dark glass	longfiction	contemporary
mdp.39015005003499	Bawden, Nina			f	uk	1925-2012.	1968	1968	1968	3.0	3.0		New York|Harper & Row|1968			The grain of truth	longfiction	contemporary
uc1.$b404102	Coxhead, Nona			f	au	1914-1998	1968	1968	1968	1.0	1.0		New York|B. Geis Associates; distributed by Random House|1968			The monkey-puzzle tree; a novel	longfiction	contemporary
uc1.b4588945	O'Donovan, Anne			f	au		1966	1966	1966	2.0	2.0		Brisbane|Jacaranda|1966].		Australian literature|20th century	Under twenty-five : [an anthology	shortfiction	contemporary
uc1.b4439664	Haring, Firth	Fabend, Firth Haring		f	us	b. 1937	1968	1968	1968	1.0	1.0		New York|W. Morrow|1968.			The best of intentions	longfiction	contemporary
uc1.$b800550	White, Jane			f	uk	1934-	1969	1967	1968	1.0	1.0		New York|Harcourt, Brace & World|1969, c1968			Beatrice, falling	longfiction	contemporary
uc1.$b474117	Muir, Jean			f			1969	1969	1969	1.0	1.0		New York|Dodd, Mead|1969			The smiling Medusa	longfiction	contemporary
uc1.$b451271	Stevenson, Florence			f	us	1922-1991.	1968	1968	1968	1.0	1.0		New York|New American Library|1968			Ophelia	longfiction	contemporary
pst.000027670989	Colver, Anne	Graff, Polly Anne		f	us	1908-1991.	1965	1965	1965	1.0	1.0		New York|Holt, Rinehart and Winston|1965].		1818-1882|Lincoln, Mary Todd	Mr. Lincoln's wife	longfiction	contemporary
mdp.39015016450259	Brunner, John			m	uk	1934-1995.	1969	1969	1969	2.0	2.0		New York|Ace Pub. Corp.|c1969.			Times without number	longfiction	contemporary
mdp.39015053774322	Martin, David			m		1915-1997.	1966	1966	1966	2.0	2.0		New York|Crown Publishers|1966			The littlest neutral	longfiction	contemporary
mdp.39015023989935		Fairweather, Ian		m			1965	1965	1965	1.0	1.0		Brisbane|University of Queensland Press|1965		Tao-chi|1148-1209	The Drunken Buddha	longfiction	contemporary
uc1.b3347055	Hulton, Edward George Warris, Sir			m	uk	1906-1988	1966	1966	1966	1.0	1.0		London|Spearman|1966			Conflicts	longfiction	contemporary
uc1.b4396391	Messick, Hank			m	us	1922-1999.	1968	1968	1968	1.0	1.0		New York|Macmillan|1968		Miami-Dade County|Florida|Crime	Syndicate in the sun	longfiction	contemporary
uc1.$b120129	Ford, Jesse Hill			m	us	1928-1996.	1967	1967	1967	2.0	2.0		Boston|Little, Brown|1967			Fishes, birds, and sons of men	shortfiction	contemporary
uc1.$b146870	Ramsbotham, Michael			m	uk	1919-2016	1969	1969	1969	1.0	1.0		London|Chatto & Windus|1969.			The remains of a father: a novel	longfiction	contemporary
uc1.$b803226	Harrington, Joseph			m	us	1903-1980	1965	1965	1965	1.0	1.0		Philadelphia|Lippincott|1965			The last known address; a mystery novel	longfiction	contemporary
uc1.$b470336				u			1967	1967	1967	1.0	1.0		New York|Dutton|1967.		Detective and mystery stories	Murder in mind; an anthology of mystery stories	shortfiction	contemporary
mdp.39015001980435	Kumin, Maxine			f	us	1925-2014	1974	1974	1974	2.0	2.0		New York|Viking Press|1974			The designated heir	longfiction	contemporary
mdp.39015000219561	McCarthy, Mary			f	us	1912-1989.	1971	1971	1971	4.0	4.0		New York|Harcourt, Brace, Jovanovich|1971			Birds of America	longfiction	contemporary
uc1.b3688166	Grau, Shirley Ann			f	us	b. 1929	1971	1971	1971	1.0	1.0		New York|Knopf|1971.			The condor passes	longfiction	contemporary
mdp.39015011560284	Calisher, Hortense			f	us	1911-2009	1972	1972	1972	1.0	1.0		New York|Arbor House|1972			Standard dreaming	longfiction	contemporary
mdp.39015010682279	Wyse, Lois			f	us	1926-2007.	1974	1974	1974	1.0	1.0		Garden City, N.Y.|Doubleday|1974.			The Rosemary touch	longfiction	contemporary
mdp.39015003350058	English, Isobel	Braybrooke, June Guesdon	English, Isobel	f	uk	1920-1994.	1973	1973	1973	1.0	1.0		London|Martin Brian & O'Keefe|1973			Life after all, and other stories	shortfiction	contemporary
mdp.39015058727135	Gaskin, Catherine			f	au	1929-2009.	1972	1972	1972	1.0	1.0		Garden City, N.Y.|Doubleday|c1972.	Novel		A falcon for a queen	longfiction	contemporary
mdp.39015061469394	Boyd, Blanche M			f	us	1945-	1973	1973	1973	1.0	1.0		Plainfield, Vt.|Daughters, Inc.|c1973.	Novel	Lesbians	Nerves : a novel	longfiction	contemporary
uc1.b3435555	Blackstock, Charity	Torday, Ursula		f	uk	1912-1997.	1970	1970	1970	1.0	1.0		New York|Coward-McCann|1970			The daughter	longfiction	contemporary
uc1.32106019239273	Bryant, Dorothy			f	us	1930-2017.	1972	1972	1972	1.0	1.0		Philadelphia|Lippincott|1972		Married women|Middle-aged women	Ella Price's journal; a novel	longfiction	contemporary
mdp.39015043798431	Morrison, Toni			f	us	1931-	1973	1973	1973	4.0	3.0		New York, NY|Plume|c1973.		African American women|Ohio	Sula	longfiction	contemporary
mdp.39015031308128	Trickett, Rachel			f	uk	1923-1999.	1970	1970	1970	1.0	1.0		London|Constable|1970.			A visit to Timon	longfiction	contemporary
uc1.b3435563	Anthony, Evelyn	Ward-Thomas, Evelyn		f	uk	1928-.	1970	1970	1970	1.0	1.0		New York|Coward-McCann|1970			The assassin	longfiction	contemporary
mdp.39015031242285	Lyons, Edward			m	us		1973	1973	1973	1.0	1.0		New York|Horizon Press|1973			Portrait of a summer virgin	longfiction	contemporary
inu.39000003617599	Moorhouse, Frank			m	au	b. 1938	1974	1974	1974	1.0	1.0		Sydney|Angus and Robertson|1974.			The electrical experience : a discontinuous narrative	longfiction	contemporary
mdp.39015000627490	Kroetsch, Robert			m	ca	1927-2011	1973	1973	1973	1.0	1.0		Toronto|New Press|1973.			Gone Indian	longfiction	contemporary
inu.30000007259918	Smith, Wilbur A			m	sa	1933-	1971	1971	1971	1.0	1.0		London|Heinemann|1971			The diamond hunters	longfiction	contemporary
mdp.39015024077201	Barrett, William E.  (William Edmund)			m	us	1900-1986.	1971	1971	1971	1.0	1.0		Garden City, N.Y.|Doubleday|1971.			A woman in the house	longfiction	contemporary
pst.000003856628	Young, George			m		1924-	1971	1971	1971	1.0	1.0		"""Queensland"", N.S.|c1971]."		Nova Scotia|Anecdotes	Bluenose capers : some humourous vignettes of life in Nova Scotia and other stories	shortfiction	contemporary
uc1.b4462499	Keeble, John			m	us	1944-	1971	1971	1971	1.0	1.0		New York|Grossman Publishers|1971.			Crab canon	longfiction	contemporary
mdp.39015030763281	Middleton, Stanley			m	uk	1919-2009.	1972	1972	1972	1.0	1.0		London|Hutchinson and Co.|c1972			Cold gradations	longfiction	contemporary
uc1.b4353938	Zadornov, Nikolaĭ			m	ru	1909-1992	1971	1971	1971	1.0	1.0		Moscow|Progress Publishers|1971			Amur saga	longfiction	contemporary
mdp.39015005593879	Hefley, James C	Hefley, James C|Hefley, Marti		m	us	1932-2004.	1974	1974	1974	1.0	1.0		Wheaton, Ill.|Tyndale House|1974		Persecution|Missions|Vietnam	No time for tombstones; life and death in the Vietnamese jungle	longfiction	contemporary
mdp.39015066677785	Lauer, Pierre			m	fr	1931-	1972	1972	1972	1.0	1.0		New York|Morrow|1972.			The suns of Badarane	longfiction	contemporary
uc1.$b497750	Rekemchuk, Aleksandr			m	ukr	1927-2017.	1972	1972	1972	1.0	1.0		Moscow|Progress Publishers|1972			Boys who did a-singing go; a novel	longfiction	contemporary
mdp.39015019966160	Merle, Robert			m	fr	1908-2004.	1972	1970	1972	1.0	1.0		New York|Simon and Schuster|1972			Behind the glass	longfiction	contemporary
pst.000002675138				u			1974	1974	1974	1.0	1.0		New York|Putnam|c1974.	Science fiction		SF : authors' choice 4	shortfiction	contemporary
mdp.39015008839428				u			1970	1970	1970	1.0	1.0		Taipei, Taiwan|Mei Ya Publications|c1970		Short stories, English|Short stories, Chinese|Translations into English|Translations from Chinese	The ivory balls and other stories	shortfiction	contemporary
uc1.b4463842	Markus, Julia			f	us	1939-	1976	1976	1976	1.0	1.0		Washington|Decatur House Press|c1976.			La Mora : a novel	longfiction	contemporary
mdp.39015000544919	Peterson, Brenda			f	us	1950-	1978	1978	1978	2.0	2.0		New York|Knopf|1978.			River of light	longfiction	contemporary
pst.000012691623	Richard, Adrienne			f			1976	1976	1976	1.0	1.0		New York|Dell|1979, c1976.			Into the road	longfiction	contemporary
uc1.32106002176599	Klein, Norma			f	us	1938-1989.	1977	1977	1977	1.0	1.0		New York|Dial Press|c1977.			It's OK if you don't love me	longfiction	contemporary
mdp.39015032394960	Trollope, Joanna			f	uk	b. 1943	1979	1978	1979	1.0	1.0		New York|E. P. Dutton|1979.		Waterloo, Battle of, Waterloo, Belgium, 1815	Eliza Stanhope	longfiction	contemporary
uc1.32106002189600	Tanning, Dorothea			f	us	1910-2012.	1977	1977	1977	1.0	1.0		New York|Standard Editions|1977.			Abyss	longfiction	contemporary
mdp.39015047597136	Russ, Joanna			f	us	1937-2011.	1977	1975	1975	1.0	1.0		Boston|Gregg Press|1977, c1975.			The female man	longfiction	contemporary
inu.32000009559560	Burgess, Yvonne			f	sa		1975	1975	1975	1.0	1.0		Johannesburg|Donker|1975.			The strike : a novel	longfiction	contemporary
mdp.39015000235500	Jhabvala, Ruth Prawer			f		1927-2013.	1976	1976	1976	2.0	2.0		New York|Harper & Row|1976, c1975.			Heat and dust	longfiction	contemporary
mdp.39015048891959	Stewart, Fred Mustard			m	us	1932-2007.	1978	1978	1978	1.0	1.0		New York|Viking Press|1978			A rage against heaven	longfiction	contemporary
mdp.39015025820856	Harnack, Curtis			m	us	1927-2013	1977	1977	1977	2.0	2.0		Garden City, N.Y.|Doubleday|1977.			Under my wings everything prospers	longfiction	contemporary
mdp.39015005729267	Simenon, Georges			m	be	1903-1989.	1975	1975	1975	1.0	1.0		London|Hamilton|1975.			The others	longfiction	contemporary
mdp.39015002652405	Bradbury, Malcolm			m	uk	1932-2000.	1976	1976	1976	3.0	3.0		London|Secker & Warburg|1976.			Who do you think you are? : Stories and parodies	shortfiction	contemporary
pst.000020477523	Moore, Robin	Moore, Robin|Machlin, Mitt		m	us	1925-2008.	1975	1975	1975	1.0	1.0		New York|Pyramid Books|c1975.			The set up	longfiction	contemporary
mdp.39015011559971	Charteris, Leslie			m	uk	1907-1993.	1979	1979	1978	1.0	1.0		Garden City, N.Y.|Published for the Crime Club by Doubleday|c1979, c1978.		Saint (Fictitious character)	The Saint and the Templar treasure	longfiction	contemporary
mdp.39015030699642	Just, Ward S			m	us	1935-	1975	1975	1975	1.0	1.0		Boston|Little, Brown|1975			Nicholson at large : a novel	longfiction	contemporary
mdp.39015018978778	Benítez Rojo, Antonio			m	cu	1931-2005.	1990	1979	1990	2.0	2.0		Amherst|University of Massachusetts Press|c1990.			Sea of lentils	longfiction	contemporary
mdp.39015013100972	Carey, Peter			m	au	1943-	1979	1979	1979	2.0	2.0		St. Lucia, Q.|University of Queensland Press|1979.			War crimes : short stories	shortfiction	contemporary
mdp.39015030743572	Henley, Gail			u			1978	1978	1978	1.0	1.0		Boston|Little, Brown|c1978.			Where the cherries end up	longfiction	contemporary
mdp.39015003344325				u			1975	1975	1975	1.0	1.0		New York|Garland Pub.|1975.			Fatal friendship	longfiction	contemporary
pst.000021202162				u			1977	1977	1977	1.0	1.0	v.5	Pleasantville, N.Y.|Reader's Digest Association|1977.		Condensed books	Reader's digest condensed books : vol. 5, 1977	shortfiction	contemporary
inu.39000005757583	Niemi, Adrian Arthur			u			1978	1978	1978	1.0	1.0		New York|Vantage Press|c1978.			The quest of the Sampo	longfiction	contemporary
inu.39000000277678	Apolo, Edia			f			1982	1982	1982	1.0	1.0		Apapa, Lagos, Nigeria|Heritage Books|1982.			Lagos na waa i swear	shortfiction	contemporary
mdp.39015046394428	Bell, Clare			f	uk	b. 1952	1988	1983	1983	1.0	1.0		London|Grafton|1988.			Ratha's creature	longfiction	contemporary
mdp.39015008687637	Colegate, Isabel			f	uk	b. 1931	1980	1980	1980	1.0	1.0		London|H. Hamilton|1980.			The shooting party	longfiction	contemporary
uc1.b4363708		Ch'oe Ch?ng-h?i		f	ko	1912-1990	1983	1983	1983	1.0	1.0		Seoul, Korea|Si-sa-yong-o-sa Publishers|Arch Cape, Or., U.S.A.|Pace International Research|c1983		1912-|Social life and customs|Translations into English	The cry of the harp and other Korean short stories	shortfiction	contemporary
mdp.39015019851974	Van Scyoc, Sydney J			f	us	b. 1939	1984	1983	1983	1.0	1.0		New York|Berkley Pub. Group|1984, c1983.			Bluesong	longfiction	contemporary
mdp.39015008606157	Grekova, I	Venttsel, Elena Sergeevna	Grekova, Irina	f	ru	1907-2002	1983	1983	1983	2.0	2.0		San Diego|Harcourt Brace Jovanovich|c1983.		Women|Social life and customs|Translations into English|Grekova, I|Russia	Russian women : two stories	longfiction	contemporary
uc1.b4451101	Mayer, Debby			f	us		1982	1982	1982	1.0	1.0		New York|Putnam|c1982.			Sisters	longfiction	contemporary
inu.39000001595003	Anderson, Jessica			f	au	1916-2010.	1980	1980	1980	1.0	1.0		South Melbourne, Vic.|Macmillan|1980.			The impersonators	longfiction	contemporary
uc1.b4948945	Maitland, Sara			f	uk	1950-	1984	1984	1984	1.0	1.0		London|Joseph|1984.			Virgin territory	longfiction	contemporary
mdp.39015002705260	Schwartz, Lynne Sharon			f	us	1939-	1980	1980	1980	1.0	1.0		New York|Harper & Row|c1980.			Rough strife	longfiction	contemporary
uc1.b4446335	Hazzard, Mary			f	us	1928-	1981	1981	1981	1.0	1.0		Seattle, Wash.|Madrona Publishers|1981.			Idle and disorderly persons : a novel	longfiction	contemporary
uc1.b4362506	Wilkinson, Sylvia			f	us	1940-	1982	1982	1982	2.0	2.0		New York, N.Y.|Putnam|c1982.			Bone of my bones	longfiction	contemporary
uiuo.ark+=13960=t1kh1680z	Price, Eleanor C. (Eleanor Catherine)			f			1983	1983	1983	1.0	1.0	v.3	London|Chatto & Windus|1883.		823P926F	The foreigners : a novel	longfiction	contemporary
uc1.32106007586479	Acker, Kathy			f	us	1948-1997.	1982	1982	1982	2.0	2.0		Barrytown, N.Y.|Open Book Publications in conjunction with Station Hill Press|c1982.			Great expectations	longfiction	contemporary
uc1.b4951630	Doty, Carolyn			f	us	1941-2003.	1982	1982	1982	1.0	1.0		New York|Viking Press|1982.			Fly away home	longfiction	contemporary
mdp.39015011514570		Hills, Lawrence Rust		m	us	1924-2008	1983	1983	1983	1.0	1.0		New York|Viking Press|Penguin Books|1983.	Bibliographies	Short stories, American|American fiction|20th century	Great Esquire fiction : the finest stories from the first fifty years	shortfiction	contemporary
